substrate_idx,cid,in_any_split,pubchem_conformer_count_3d,pubchem_isomeric_smiles,pubchem_inchikey,pubchem_heavy_atoms,pubchem_rotatable_bonds,inchikey_match
1885,1549018,1,10,,XMLSXPIVAXONDL-PLNGDYQASA-N,12,3,1
1886,54960,1,10,,XMQFTWRPUQYINF-UHFFFAOYSA-N,28,8,1
1887,9548705,1,10,,XMRKUJJDDKYUHV-DFSVIBJJSA-N,15,1,1
1888,5835162,1,10,,XMRKUJJDDKYUHV-SJRHNVSNSA-N,15,1,1
1889,3470,1,10,,XMRKUJJDDKYUHV-UHFFFAOYSA-N,15,1,1
1890,6440527,1,10,,XMRKUJJDDKYUHV-ZCGSDFCLSA-N,15,1,1
1891,92810,1,2,,XMRPGKVKISIQBV-BJMCWZGWSA-N,23,1,1
1892,3120,1,10,,XMTQQYYKAHVGBJ-UHFFFAOYSA-N,14,1,1
1893,86289098,1,10,,XNBDZHNCVGUXMR-NUHJPDEHSA-N,19,5,1
1894,82663203,1,10,,XNENPOKDJUEPEV-UHFFFAOYSA-N,17,3,1
1895,160478,1,1,,XNPCAGMCQDGQKK-UHFFFAOYSA-N,15,0,1
1896,9929833,1,10,,XNRPVPHNDQHWLJ-PMACEKPBSA-N,28,5,1
1897,45934456,1,10,,XNRPVPHNDQHWLJ-UHFFFAOYSA-N,28,5,1
1898,68213,1,10,,XNWPXDGRBWJIES-UHFFFAOYSA-N,19,2,1
1899,114982,1,10,,XNZRYTITWLGTJS-UHFFFAOYSA-N,23,3,1
1900,3035208,1,2,,XOASTWITKYDKAJ-PPQPEBMASA-N,42,1,1
1901,9887568,1,4,,XOLHQUYGSUGTQA-DFGZTGKASA-N,30,3,1
1902,447865,1,10,,XOZIUKBZLSUILX-GIQCAXHBSA-N,34,2,1
1903,122499469,1,7,,XQDDDYXBDNPEIC-UHFFFAOYSA-N,23,4,1
1904,,1,,,,,,
1905,44563351,1,10,,XQURZRWZWZDDKH-XLSSLVJHSA-N,39,10,1
1906,4680,1,10,,XQYZDYMELSJDRZ-UHFFFAOYSA-N,25,6,1
1907,92854,1,1,,XRCFMDPVHKVRDJ-BGJMDTOESA-N,22,1,1
1908,6318,1,2,,XRHGYUZYPHTUJZ-UHFFFAOYSA-N,10,1,1
1909,44437754,1,10,,XRNXMVZXLFUIQI-KGVNQSSRSA-N,17,3,1
1910,44405883,1,10,,XRNXMVZXLFUIQI-RPMWBOEFSA-N,17,3,1
1911,122499553,1,10,,XRPOWBIIMNMNBB-UHFFFAOYSA-N,18,3,1
1912,17424,1,10,,XRQHTUDGPWMPKX-UHFFFAOYSA-N,14,8,1
1913,10921489,1,5,,XRWOTBAFKAGTRM-UHFFFAOYSA-N,14,2,1
1914,10692563,1,10,,XSCVKBFEPYGZSL-JYVCFIOWSA-N,28,7,1
1915,108064,1,6,,XSCYYIVXGBKTOC-GZZJDILISA-N,16,1,1
1916,169492347,1,10,,XSGLOXNZKHLMNE-IRXDYDNUSA-N,25,6,1
1917,,1,,,,,,
1918,25045,1,10,,XSWSEQPWKOWORN-UHFFFAOYSA-N,13,9,1
1919,74722182,1,0,,XSXIVVZCUAHUJO-UHFFFAOYSA-M,22,15,1
1920,166451858,1,10,,XTOYXKSKSDVOOD-CISKFWAASA-M,22,5,1
1921,122499615,1,10,,XTQPCMMYKZYEOR-UHFFFAOYSA-N,18,4,1
1922,92802,1,1,,XUARCIYIVXVTAE-ZAPOICBTSA-N,32,1,1
1923,139588935,1,10,,XUBWLMQSFCTODE-UEUNIQBOSA-N,36,4,1
1924,15308,1,10,,XUDOZULIAWNMIU-UHFFFAOYSA-N,8,4,1
1925,102094723,1,10,,XUFCERPCUJSQOH-VSLCGKFBSA-N,20,4,1
1926,5862,1,9,,XUJNEKJLAYXESH-REOHCLBHSA-N,7,2,1
1927,155794,1,10,,XURCIPRUUASYLR-UHFFFAOYSA-N,23,5,1
1928,25010766,1,10,,XVGBKWQWYRNGDG-UHFFFAOYSA-N,15,10,1
1929,163263,1,9,,XVULBTBTFGYVRC-HHUCQEJWSA-N,22,4,1
1930,,1,,,,,,
1931,4654,1,10,,XWHHYOYVRVGJJY-UHFFFAOYSA-N,13,3,1
1932,64718,1,10,,XWLXKKNPFMNSFA-HGQWONQESA-N,31,11,1
1933,115250,1,1,,XWMMEBCFHUKHEX-ZJJHUPNDSA-N,31,0,1
1934,192731,1,4,,XWYXUMDVQIOAPR-UWVGGRQHSA-N,16,4,1
1935,139587074,1,3,,XXBPHKHKRDOYCF-JSCOTLTNSA-N,27,2,1
1936,21588493,1,2,,XXXJKEIUHBHWAC-VXZZJCSESA-N,21,2,1
1937,134820132,1,10,,XXYQDXFKXSZMJO-AVCSPELISA-N,32,7,1
1938,440559,1,10,,CHGIKSSZNBCNDW-HFPXORMNSA-N,30,4,0
1939,,1,,,,,,
1940,146035921,1,10,,XYLVFIWANSQWOX-IRXDYDNUSA-N,26,6,1
1941,10104370,1,10,,XZRVRYFILCSYSP-OAHLLOKOSA-N,15,4,1
1942,,1,,,,,,
1943,23029,1,5,,YAFMYKFAUNCQPU-UHFFFAOYSA-N,10,2,1
1944,16081932,1,0,,YAMUFBLWGFFICM-PTGWMXDISA-N,35,25,1
1945,146020562,1,10,,YBIHVNADQSTKMY-HOTGVXAUSA-N,25,4,1
1946,7219,1,1,,YBYIRNPNPLQARY-UHFFFAOYSA-N,9,0,1
1947,62378,1,10,,YCIXWYOBMVNGTB-UHFFFAOYSA-N,12,4,1
1948,11694869,1,3,,YCLCHPWRGSDZKL-SLFFLAALSA-N,21,2,1
1949,82663457,1,10,,YCRYJGQPKIMJFY-UHFFFAOYSA-N,17,3,1
1950,54502084,1,10,,YDDAGKSURVEMCI-UHFFFAOYSA-N,10,3,1
1951,122706556,1,10,,YDFJGPFMKWECQA-RILARPOQSA-N,30,6,1
1952,21981466,1,10,,YDZIJQXINJLRLL-UHFFFAOYSA-M,15,9,1
1953,5497112,1,0,,YECLLIMZHNYFCK-RRNJGNTNSA-N,67,34,1
1954,147806,1,6,,YEDFEBOUHSBQBT-UHFFFAOYSA-N,18,1,1
1955,49852348,1,10,,YEGAKLYOVHUQIJ-WHFBIAKZSA-N,10,4,1
1956,66037,1,3,,YEUYZNNBXLMFCW-UHFFFAOYSA-N,9,1,1
1957,137349961,1,10,,YEZCSKCHOPBNCC-OXNFKLAGSA-N,39,13,1
1958,114857,1,3,,YFLSTROSSKYYNK-CABCVRRESA-N,15,1,1
1959,11009055,1,3,,YGIVIHRLDOVJLL-GUIRCDHDSA-N,15,0,1
1960,54675850,1,3,,YGSDEFSMJLZEOE-UHFFFAOYSA-M,10,1,1
1961,329983,1,3,,YGWKXXYGDYYFJU-UHFFFAOYSA-N,11,0,1
1962,,1,,,,,,
1963,445049,1,10,,YIBNHAJFJUQSRA-YNNPMVKQSA-N,25,12,1
1964,21594964,1,7,,YIGYYGXJIDAEOF-OJVARPOJSA-N,18,2,1
1965,73745542,1,7,,YIKJHONXDKKKLG-UHFFFAOYSA-N,12,2,1
1966,91474,1,10,,YIKKMWSQVKJCOP-ABXCMAEBSA-N,29,5,1
1967,9847548,1,1,,YIMHGPSYDOGBPI-YZCVQEKWSA-N,34,1,1
1968,7461,1,3,,YKFLAYDHMOASIY-UHFFFAOYSA-N,10,1,1
1969,79879,1,10,,YKHZGLKQBYTRHO-UHFFFAOYSA-N,15,10,1
1970,73309,1,2,,YKOPWPOFWMYZJZ-PRIAQAIDSA-N,34,1,1
1971,466151,1,10,,YKPYIPVDTNNYCN-INIZCTEOSA-N,28,5,1
1972,92871,1,2,,YLFRRPUBVUAHSR-RRPFGEQOSA-N,23,1,1
1973,165415545,1,0,,YLLLLBHEAHDXCP-UHFFFAOYSA-P,25,7,1
1974,6429302,1,10,,YMBFCQPIMVLNIU-SOUVJXGZSA-N,15,3,1
1975,86608,1,10,,YMBFCQPIMVLNIU-UHFFFAOYSA-N,15,3,1
1976,94937,1,10,,YMEXGEAJNZRQEH-UHFFFAOYSA-N,16,3,1
1977,688007,1,10,,YMEXGEAJNZRQEH-VIFPVBQESA-N,16,3,1
1978,22326407,1,10,,YMMOJBLXYRDUIR-UHFFFAOYSA-N,16,3,1
1979,96890998,1,10,,YMMOJBLXYRDUIR-VIFPVBQESA-N,16,3,1
1980,122499519,1,10,,YNALEDRPJFXXIK-UHFFFAOYSA-N,19,4,1
1981,8083,1,1,,YNAVUWVOSKDBBP-UHFFFAOYSA-N,6,0,1
1982,4018454,1,10,,YNJSNEKCXVFDKW-UHFFFAOYSA-N,16,3,1
1983,995,1,1,,YNPNZTXNASCQKK-UHFFFAOYSA-N,14,0,1
1984,7500,1,1,,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,8,1,1
1985,13982110,1,2,,YNZRNENZMVIPBX-SCLBUMFYSA-N,32,5,1
1986,109101,1,10,,YNZYUHPFNYBBFF-UHFFFAOYSA-N,16,5,1
1987,,1,,,,,,
1988,5460659,1,4,,YONHOSLUBQJXPR-UMVBOHGHSA-N,15,1,1
1989,76460635,1,10,,YONQBPOWOZLKHS-UHFFFAOYSA-M,22,14,1
1990,115012,1,3,,YOQAQNKGFOLRGT-UXXABWCISA-N,33,1,1
1991,122499543,1,10,,YOXMJFLGIOTYKC-UHFFFAOYSA-N,18,4,1
1992,7465,1,2,,YQUQWHNMBPIWGK-UHFFFAOYSA-N,10,1,1
1993,92201,1,3,,YRAQEMCYCSSHJG-NSHDSACASA-N,18,1,1
1994,150888,1,6,,YRAQEMCYCSSHJG-UHFFFAOYSA-N,18,1,1
1995,,1,,,,,,
1996,166451895,1,0,,YRWZLJIAWSKYAM-UHFFFAOYSA-M,4,0,1
1997,53440922,1,6,,YRYGWFQYKCXDNA-UHFFFAOYSA-N,9,3,1
1998,23244602,1,3,,YRYPVWAJOMXOHH-ITBWMFDCSA-N,26,4,1
1999,122499515,1,10,,YSMVNIKXULVWDY-UHFFFAOYSA-N,19,4,1
2000,146672904,1,10,,YSSAANFDQOSWCH-KTTQBTPYSA-M,32,10,1
2001,,1,,,,,,
2002,137332075,1,10,,YTERMGVQHHKOIZ-UHFFFAOYSA-O,12,4,1
2003,11665765,1,10,,YTGJJVYPMXQJLT-UHFFFAOYSA-N,15,6,1
2004,122499622,1,10,,YTRTUSNNLXOOMX-UHFFFAOYSA-N,18,3,1
2005,40846589,1,10,,YUFFSWGQGVEMMI-JLNKQSITSA-M,24,14,1
2006,5497182,1,10,,YUFFSWGQGVEMMI-JLNKQSITSA-N,24,15,1
2007,5281058,1,3,,YUGCAAVRZWBXEQ-WHTXLNIXSA-N,28,7,1
2008,122797,1,2,,YVCVYCSAAZQOJI-JHQYFNNDSA-N,29,3,1
2009,156587284,1,10,,YVJWSYCNRKXINY-AZIDVCJLSA-N,32,5,1
2010,12192,1,6,,YVPJCJLMRRTDMQ-UHFFFAOYSA-N,8,3,1
2011,122499569,1,10,,YWHPEAXVDFHMCC-UHFFFAOYSA-N,18,4,1
2012,11355722,1,4,,YWKCWNQLRJKTBZ-UHFFFAOYSA-N,13,1,1
2013,72788019,1,10,,YWLAQSLUIQTZON-UHFFFAOYSA-N,39,6,1
2014,86287518,1,10,,YWTYJOPNNQFBPC-UHFFFAOYSA-N,17,2,1
2015,122499667,1,10,,YWXBWDMZOWCYHY-UHFFFAOYSA-N,20,4,1
2016,134259608,1,10,,YWXJAJIMPYFULP-UHFFFAOYSA-N,17,3,1
2017,443830,1,10,,YXBSCYMMPXQFDS-XELZYMDQSA-N,37,3,1
2018,1140,1,1,,YXFVVABEGXRONW-UHFFFAOYSA-N,7,0,1
2019,31069,1,2,,YXVXMURDCBMPRH-AWEZNQCLSA-N,21,1,1
2020,82389276,1,10,,YYEZWRBFJCGEPV-UHFFFAOYSA-N,17,3,1
2021,,1,,,,,,
2022,520298,1,10,,YYVJAABUJYRQJO-UHFFFAOYSA-N,16,11,1
2023,16069997,1,10,,YZBZORUZOSCZRN-YWHLHSFDSA-M,21,11,1
2024,122394031,1,6,,YZQRMJFPWMHAJV-ZBPZTRHESA-N,42,2,1
2025,5460265,1,10,,YZXBAPSDXZZRGB-DOFZRALJSA-M,22,13,1
2026,444899,1,10,,YZXBAPSDXZZRGB-DOFZRALJSA-N,22,14,1
2027,82389272,1,10,,YZXWZJSKTZZMSZ-UHFFFAOYSA-N,17,3,1
2028,83763813,1,10,,ZAFCXSZMKLVMGL-UHFFFAOYSA-N,17,3,1
2029,440930,1,10,,ZALYXKJOOUDZCC-UHFFFAOYSA-O,24,4,1
2030,122499628,1,10,,ZARJVHZBRHZGDD-UHFFFAOYSA-N,18,4,1
2031,21595,1,10,,ZBDAMDWKXGTKBT-UHFFFAOYSA-N,12,4,1
2032,7805,1,1,,ZBTMRBYMKUEVEU-UHFFFAOYSA-N,8,0,1
2033,283841,1,7,,ZCCNWBPFIBQFQX-UHFFFAOYSA-N,11,2,1
2034,6199,1,1,,ZCCUUQDIBDJBTK-UHFFFAOYSA-N,14,0,1
2035,,1,,,,,,
2036,10775424,1,1,,ZCRYDCBITZERMT-FUQNVFFISA-N,16,0,1
2037,440913,1,5,,ZCTUNYRXJKLWPY-YBNSQJHGSA-N,23,2,1
2038,257409,1,2,,ZCXLTIZTHGOSFH-GLOHGQAKSA-N,22,1,1
2039,79034,1,10,,ZDHCZVWCTKTBRY-UHFFFAOYSA-N,15,11,1
2040,,0,,,,,,
2041,8180,1,10,,ZDPHROOEEOARMN-UHFFFAOYSA-N,13,9,1
2042,14361216,1,10,,ZDWCLHJHUMKCQS-UHFFFAOYSA-N,10,2,1
2043,,1,,,,,,
2044,122499570,1,10,,ZDXLUSMKTQIYEV-UHFFFAOYSA-N,22,4,1
2045,,1,,,,,,
2046,,1,,,,,,
2047,9846221,1,1,,ZEGUWBQDYDXBNS-FVFJQADASA-N,32,0,1
2048,10894570,1,10,,ZEPNVCGPJXYABB-LOIOQLKMSA-N,29,5,1
2049,442187,1,1,,ZERYGJQXPPRRCW-SWLSCSKDSA-N,17,0,1
2050,6166,1,6,,ZESRJSPZRDMNHY-YFWFAHHUSA-N,24,2,1
2051,4285138,1,10,,ZESXBIYTDJAZSP-UHFFFAOYSA-N,15,4,1
2052,3783514,1,1,,ZEYHEAKUIGZSGI-UHFFFAOYSA-M,11,1,1
2053,7478,1,2,,ZEYHEAKUIGZSGI-UHFFFAOYSA-N,11,2,1
2054,240925,1,2,,ZFBNNSOJNZBLLS-UHFFFAOYSA-N,12,2,1
2055,638500,1,10,,ZGIGZINMAOQWLX-NCZFFCEISA-N,19,9,1
2056,9547243,1,10,,ZGLHBRQAEXKACO-XJRQOBMKSA-N,31,5,1
2057,345501,1,3,,ZGLXUQQMLLIKAN-SVIJTADQSA-N,29,4,1
2058,146675121,1,10,,ZGMAESWNIVTLJE-LLVKDONJSA-N,16,4,1
2059,154585737,1,10,,ZHFAARVXMYJTEZ-CYBMUJFWSA-N,27,3,1
2060,45480560,1,10,,ZHZKWZJLUNXOSN-LOCIZFEWSA-N,30,5,1
2061,73229502,1,0,,ZHZKWZJLUNXOSN-UHFFFAOYSA-N,30,5,1
2062,16061344,1,4,,ZHZKWZJLUNXOSN-YUZBOUAZSA-N,30,5,1
2063,177599639,1,10,,ZIOXWNOXEYMIRH-XXGWSHRFSA-N,20,4,1
2064,21158474,1,10,,ZIOZYRSDNLNNNJ-LQWMCKPYSA-M,24,14,1
2065,5280892,1,10,,ZIOZYRSDNLNNNJ-LQWMCKPYSA-N,24,15,1
2066,9548885,1,10,,ZIOZYRSDNLNNNJ-ZYBDYUKJSA-N,24,15,1
2067,25245063,1,10,,ZIUGAQNCXNLSFT-KZJSRBBCSA-N,25,7,1
2068,5280437,1,10,,ZJMVJDFTNPZVMB-QOCMWZQCSA-N,20,0,1
2069,439496,1,10,,ZJMVJDFTNPZVMB-UHFFFAOYSA-N,20,0,1
2070,168007560,1,10,,ZJWNTFRBIBFJFC-KEUMZJLDSA-M,23,5,1
2071,122499483,1,10,,ZKFWBTBNVFVTFF-NSHDSACASA-N,17,4,1
2072,122499607,1,10,,ZKFWBTBNVFVTFF-UHFFFAOYSA-N,17,4,1
2073,12100,1,4,,ZLCSFXXPPANWQY-UHFFFAOYSA-N,9,1,1
2074,439854,1,4,,ZLIGRGHTISHYNH-UHFFFAOYSA-N,13,2,1
2075,5371769,1,5,,ZLIGRGHTISHYNH-WUXMJOGZSA-N,13,2,1
2076,14315,1,3,,ZMXIYERNXPIYFR-UHFFFAOYSA-N,12,1,1
2077,102571788,1,10,,ZNHVWPKMFKADKW-VXBMJZGYSA-M,23,13,1
2078,82665112,1,10,,ZNSDTEVLJBPOCI-UHFFFAOYSA-N,18,4,1
2079,151014,1,10,,ZOCYQVNGROEVLU-UHFFFAOYSA-N,17,12,1
2080,,1,,,,,,
2081,122499514,1,10,,ZODYMACQCYGRIX-UHFFFAOYSA-N,17,3,1
2082,5207588,1,0,,ZOIPFFUVGMVQGE-UHFFFAOYSA-N,22,0,1
2083,,1,,,,,,
2084,10251,1,5,,ZONYXWQDUYMKFB-UHFFFAOYSA-N,17,1,1
2085,,1,,,,,,
2086,638066,1,8,,ZQDPJFUHLCOCRG-AATRIKPKSA-N,6,2,1
2087,154700460,1,2,,ZQEZDIWZMVYYDQ-FCGGSIJASA-N,31,0,1
2088,112483689,1,10,,ZQIJUDXVHUVLIK-UHFFFAOYSA-N,17,3,1
2089,5460221,1,10,,ZQPPMHVWECSIRJ-KTKRTIGZSA-M,20,14,1
2090,445639,1,10,,ZQPPMHVWECSIRJ-KTKRTIGZSA-N,20,15,1
2091,637517,1,10,,ZQPPMHVWECSIRJ-MDZDMXLPSA-N,20,15,1
2092,91436,1,10,,ZQPPMHVWECSIRJ-UHFFFAOYSA-M,20,14,1
2093,5281708,1,2,,ZQSIJRDFPHDXIC-UHFFFAOYSA-N,19,1,1
2094,12086,1,5,,ZQVKTHRQIXSMGY-UHFFFAOYSA-N,11,2,1
2095,123170,1,4,,ZRFJYAZQMFCUIX-UHFFFAOYSA-N,9,1,1
2096,8818,1,10,,ZRPLANDPDWYOMZ-UHFFFAOYSA-N,10,3,1
2097,25137936,1,1,,ZRRTYQUKAJCICD-APAOZMKASA-N,16,0,1
2098,25137910,1,1,,ZRRTYQUKAJCICD-AVNXNWIJSA-N,16,0,1
2099,5281857,1,10,,ZSCRTFONTNMQBL-NTUHNPAUSA-N,18,5,1
2100,8103,1,10,,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,7,4,1
2101,90197842,1,10,,ZSSMIBVPSRIYGX-UHFFFAOYSA-N,15,2,1
2102,72710565,1,10,,ZTAVKALHSBCIRD-ABXOMAQFSA-N,27,5,1
2103,139583101,1,10,,ZTCHPQNUISFMBP-DYUSRDENSA-N,30,5,1
2104,101348970,1,3,,ZTGGPQBJLZKPHO-PIKOESSRSA-N,21,1,1
2105,162923308,1,10,,ZTGGPQBJLZKPHO-UHFFFAOYSA-N,21,1,1
2106,251890,1,1,,ZTHVHELPCLGXHF-JPPAUQSISA-N,27,1,1
2107,10512,1,0,,ZTHVHELPCLGXHF-UHFFFAOYSA-N,27,1,1
2108,11784642,1,7,,ZTKZZRIVAYGFSF-PIPDTRPPSA-N,34,5,1
2109,157605,1,10,,ZTSJEOWZNBPNQS-UHFFFAOYSA-N,17,1,1
2110,95438,1,10,,ZTTWHZHBPDYSQB-UHFFFAOYSA-N,16,3,1
2111,18591,1,10,,ZUBZATZOEPUUQF-UHFFFAOYSA-N,9,5,1
2112,7095,1,2,,ZUOUZKKEUPVFJK-UHFFFAOYSA-N,12,1,1
2113,66345,1,5,,ZVIDMSBTYRSMAR-UHFFFAOYSA-N,11,2,1
2114,137349770,1,10,,ZWHLYXQJICTUSD-JUFBBUGVSA-N,36,4,1
2115,6997338,1,1,,ZWLPBLYKEWSWPD-UHFFFAOYSA-M,10,0,1
2116,8914,1,10,,ZWRUINPWMLAQRD-UHFFFAOYSA-N,10,7,1
2117,323,1,1,,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,11,0,1
2118,160596,1,8,,ZYTKFYQKQVYVMW-UHFFFAOYSA-N,22,2,1
2119,143613,0,2,,ZYVCBPCUGIGFJA-UHFFFAOYSA-N,9,0,1
2120,5280448,0,6,,ZZAJQOPSWWVMBI-UHFFFAOYSA-N,21,2,1
2121,162422393,0,10,,ZZAPBLBSABULBK-FFMUGVTPSA-N,31,5,1
2122,162422396,0,10,,ZZAPBLBSABULBK-TVXOAMHSSA-N,31,5,1
2123,12566,0,2,,ZZLCFHIKESPLTH-UHFFFAOYSA-N,13,1,1
2124,585998,0,10,,ZZMNWJVJUKMZJY-UHFFFAOYSA-N,27,3,1
