reaction_id,enzyme_id,compound_id,substrate_smiles,product_smiles,pmids
P450R2592,463,278,O=C(O)C(N)CC=1C=2C=C(C=CC2NC1C)N3CCOCC3,O=C(O)C(N)CC=1C=2C(=CC=C(C2N(=O)=O)N3CCOCC3)NC1C,
P450R2552,463,281,O=C(O)C(N)CC=1C=2C=C(N)C=CC2NC1C,O=C(O)C(N)CC=1C=2C(=CC=C(N)C2N(=O)=O)NC1C,
P450R2710,463,982,O=C(O)C(N)CC=1C=2C=C(O)C=CC2NC1C,O=C(O)C(N)CC=1C=2C(=CC=C(O)C2N(=O)=O)NC1C,
P450R2720,463,983,O=C(O)C(N)CC=1C=2C=C(OC)C=CC2NC1C,O=C(O)C(N)CC=1C=2C(=CC=C(OC)C2N(=O)=O)NC1C,
P450R2600,463,285,O=C(O)C(N)CC=1C=2C=C(SC)C=CC2NC1C,O=C(O)C(N)CC=1C=2C(=CC=C(SC)C2N(=O)=O)NC1C,
P450R2624,463,287,O=C(O)C(N)CC=1C=2C=CC(=CC2N(C1C)C)C3CC3,O=C(O)C(N)CC=1C=2C(=CC(=CC2N(C1C)C)C3CC3)N(=O)=O,
P450R2626,463,287,O=C(O)C(N)CC=1C=2C=CC(=CC2N(C1C)C)C3CC3,O=C(O)C(N)CC=1C=2C(=CC(=CC2N(C1C)C)C3CC3)N(=O)=O,
P450R2620,463,288,O=C(O)C(N)CC=1C=2C=CC(=CC2N(C1C)C)C=3C=CC=CC3,O=C(O)C(N)CC=1C=2C(=CC(=CC2N(C1C)C)C=3C=CC=CC3)N(=O)=O,
P450R2652,463,984,O=C(O)C(N)CC=1C=2C=CC(=CC2N(C1C)C)C=3C=CN=CC3,O=C(O)C(N)CC=1C=2C(=CC(=CC2N(C1C)C)C=3C=CN=CC3)N(=O)=O,
P450R2644,463,289,O=C(O)C(N)CC=1C=2C=CC(=CC2N(C1C)C)N3CCOCC3,O=C(O)C(N)CC=1C=2C(=CC(=CC2N(C1C)C)N3CCOCC3)N(=O)=O,
P450R2538,463,290,O=C(O)C(N)CC=1C=2C=CC(=CC2NC1C)C,O=C(O)C(N)CC=1C=2C(=CC(=CC2N(=O)=O)C)NC1C,
P450R2570,463,291,O=C(O)C(N)CC=1C=2C=CC(=CC2NC1C)C3CC3,O=C(O)C(N)CC=1C=2C(=CC(=CC2N(=O)=O)C3CC3)NC1C,
P450R2562,463,292,O=C(O)C(N)CC=1C=2C=CC(=CC2NC1C)C=3C=CC=CC3,O=C(O)C(N)CC=1C=2C(=CC(=CC2N(=O)=O)C=3C=CC=CC3)NC1C,
P450R2610,463,293,O=C(O)C(N)CC=1C=2C=CC(=CC2NC1C)C=3C=CN=CC3,O=C(O)C(N)CC=1C=2C(=CC(=CC2N(=O)=O)C=3C=CN=CC3)NC1C,
P450R2594,463,294,O=C(O)C(N)CC=1C=2C=CC(=CC2NC1C)N3CCOCC3,O=C(O)C(N)CC=1C=2C(=CC(=CC2N(=O)=O)N3CCOCC3)NC1C,
P450R2540,463,296,O=C(O)C(N)CC=1C=2C=CC(Br)=CC2NC1C,O=C(O)C(N)CC=1C=2C(=CC(Br)=CC2N(=O)=O)NC1C,
P450R2638,463,297,O=C(O)C(N)CC=1C=2C=CC(C#C)=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC(C#C)=CC2N(C1C)C)N(=O)=O,
P450R2586,463,298,O=C(O)C(N)CC=1C=2C=CC(C#C)=CC2NC1C,O=C(O)C(N)CC=1C=2C(=CC(C#C)=CC2N(=O)=O)NC1C,
P450R2630,463,299,O=C(O)C(N)CC=1C=2C=CC(C=C)=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC(C=C)=CC2N(C1C)C)N(=O)=O,
P450R2578,463,300,O=C(O)C(N)CC=1C=2C=CC(C=C)=CC2NC1C,O=C(O)C(N)CC=1C=2C(=CC(C=C)=CC2N(=O)=O)NC1C,
P450R2554,463,304,O=C(O)C(N)CC=1C=2C=CC(N)=CC2NC1C,O=C(O)C(N)CC=1C=2C(=CC(N)=CC2N(=O)=O)NC1C,
P450R2618,463,306,O=C(O)C(N)CC=1C=2C=CC(OC)=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC(OC)=CC2N(C1C)C)N(=O)=O,
P450R2546,463,307,O=C(O)C(N)CC=1C=2C=CC(OC)=CC2NC1C,O=C(O)C(N)CC=1C=2C(=CC(OC)=CC2N(=O)=O)NC1C,
P450R2648,463,308,O=C(O)C(N)CC=1C=2C=CC(SC)=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC(SC)=CC2N(C1C)C)N(=O)=O,
P450R2602,463,309,O=C(O)C(N)CC=1C=2C=CC(SC)=CC2NC1C,O=C(O)C(N)CC=1C=2C(=CC(SC)=CC2N(=O)=O)NC1C,
P450R2542,463,311,O=C(O)C(N)CC=1C=2C=CC=C(Br)C2NC1C,O=C(O)C(N)CC=1C=2C(NC1C)=C(Br)C=CC2N(=O)=O,
P450R2640,463,312,O=C(O)C(N)CC=1C=2C=CC=C(C#C)C2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC=C(C#C)C2N(C1C)C)N(=O)=O,
P450R2588,463,313,O=C(O)C(N)CC=1C=2C=CC=C(C#C)C2NC1C,O=C(O)C(N)CC=1C=2C(NC1C)=C(C#C)C=CC2N(=O)=O,
P450R2616,463,314,O=C(O)C(N)CC=1C=2C=CC=C(C2N(C1C)C)C,O=C(O)C(N)CC=1C=2C(=CC=C(C2N(C1C)C)C)N(=O)=O,
P450R2646,463,315,O=C(O)C(N)CC=1C=2C=CC=C(C2N(C1C)C)N3CCOCC3,O=C(O)C(N)CC=1C=2C(=CC=C(C2N(C1C)C)N3CCOCC3)N(=O)=O,
P450R2572,463,316,O=C(O)C(N)CC=1C=2C=CC=C(C2NC1C)C3CC3,O=C(O)C(N)CC=1C=2C(NC1C)=C(C=CC2N(=O)=O)C3CC3,
P450R2596,463,317,O=C(O)C(N)CC=1C=2C=CC=C(C2NC1C)N3CCOCC3,O=C(O)C(N)CC=1C=2C(NC1C)=C(C=CC2N(=O)=O)N3CCOCC3,
P450R2622,463,318,O=C(O)C(N)CC=1C=2C=CC=C(C=3C=CC=CC3)C2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC=C(C=3C=CC=CC3)C2N(C1C)C)N(=O)=O,
P450R2564,463,319,O=C(O)C(N)CC=1C=2C=CC=C(C=3C=CC=CC3)C2NC1C,O=C(O)C(N)CC=1C=2C(=CC=C(C=3C=CC=CC3)C2NC1C)N(=O)=O,
P450R2653,463,985,O=C(O)C(N)CC=1C=2C=CC=C(C=3C=CN=CC3)C2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC=C(C=3C=CN=CC3)C2N(C1C)C)N(=O)=O,
P450R2612,463,320,O=C(O)C(N)CC=1C=2C=CC=C(C=3C=CN=CC3)C2NC1C,O=C(O)C(N)CC=1C=2C(=CC=C(C=3C=CN=CC3)C2NC1C)N(=O)=O,
P450R2632,463,321,O=C(O)C(N)CC=1C=2C=CC=C(C=C)C2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC=C(C=C)C2N(C1C)C)N(=O)=O,
P450R2580,463,322,O=C(O)C(N)CC=1C=2C=CC=C(C=C)C2NC1C,O=C(O)C(N)CC=1C=2C(NC1C)=C(C=C)C=CC2N(=O)=O,
P450R2556,463,326,O=C(O)C(N)CC=1C=2C=CC=C(N)C2NC1C,O=C(O)C(N)CC=1C=2C(NC1C)=C(N)C=CC2N(=O)=O,
P450R2548,463,328,O=C(O)C(N)CC=1C=2C=CC=C(OC)C2NC1C,O=C(O)C(N)CC=1C=2C(NC1C)=C(OC)C=CC2N(=O)=O,
P450R2650,463,329,O=C(O)C(N)CC=1C=2C=CC=C(SC)C2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC=C(SC)C2N(C1C)C)N(=O)=O,
P450R2604,463,330,O=C(O)C(N)CC=1C=2C=CC=C(SC)C2NC1C,O=C(O)C(N)CC=1C=2C(NC1C)=C(SC)C=CC2N(=O)=O,
P450R2737,463,986,O=C(O)C1=CNC=2C=CC=CC21,O=C(O)C1=CNC2=CC=CC(=C21)N(=O)=O,
P450R2741,463,987,O=C(O)CC1=CNC=2C=CC=CC21,O=C(O)CC1=CNC2=CC=CC(=C21)N(=O)=O,
P450R2278,463,988,O=C(O)CCC(C)CC(C)CC(C)CC,O=C(O)CCC(C)CC(C)CC(C)C(O)C,16566047
P450R2283,463,989,O=C(OC)C(C)CC(C)CC(C)CC(C)CCC,O=C(OC)C(C)CC(C)CC(C)CC(C)C(O)CC;O=C(OC)C(C)CC(C)CC(C)CC(C)CC(O)C,16566047
P450R2203,463,990,O=C(OC1CC2OC(=O)CC2C1COC)C=3C=CC(=CC3)C=4C=CC=CC4,C1C2C(CC(=O)O2)C(C1OC(=O)C3=CC=C(C=C3)C4=CC=CC=C4)CO,19011638
P450R2901,463,991,O=C(OCC)CCCCC=C,O=C(OCC)CCCC(O)C=C,28445040
P450R2292,463,992,O=C(OCCCC)CC=1C=CC=C(Cl)C1,O=C(OCCCC)C(O)C=1C=CC=C(Cl)C1,16669674
P450R2293,463,993,O=C(OCCCCl)CC=1C=CC=CC1,O=C(OCCC)C(O)C=1C=CC=C(Cl)C1,16669674
P450R2081,463,994,O=C1N(CC=2C=CC=CC2)C(C(Br)(C)C)C1(C)C,O=C1N(CC=2C=CC=CC2)C(C(=C)C)C1(C)C,
P450R2202,463,995,O=C1OC2CC(OC)C(COC)C2C1,O=C1OC2CC(OC)C(CO)C2C1,19011638
P450R2663,463,996,O=CC(N)CC1=CN(C=2C=C(N)C=CC21)C,O=C(O)C(N)CC1=CN(C=2C=C(N)C=C(C21)N(=O)=O)C,
P450R2664,463,997,O=CC(N)CC1=CN(C=2C=C(O)C=CC21)C,O=C(O)C(N)CC1=CN(C=2C=C(O)C=C(C21)N(=O)=O)C,
P450R2690,463,998,O=CC(N)CC=1C2=CC(=CC=C2N(C1C)C)C=3C=CC=CC3,O=C(O)C(N)CC=1C=2C(=CC=C(C=3C=CC=CC3)C2N(=O)=O)N(C1C)C,
P450R2698,463,999,O=CC(N)CC=1C2=CC(=CC=C2N(C1C)C)C=3C=CN=CC3,O=C(O)C(N)CC=1C=2C(=CC=C(C=3C=CN=CC3)C2N(=O)=O)N(C1C)C,
P450R2668,463,1000,O=CC(N)CC=1C=2C(=CC=CC2C)N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC=C(C2N(C1C)C)N(=O)=O)C,
P450R2693,463,1001,O=CC(N)CC=1C=2C(=CC=CC2C3CC3)N(C1C)C,O=C(O)C(N)CC=1C=2C(=C(C=CC2C3CC3)N(=O)=O)N(C1C)C,
P450R2691,463,1002,O=CC(N)CC=1C=2C(=CC=CC2N(C1C)C)C=3C=CC=CC3,O=C(O)C(N)CC=1C=2C(=CC=C(C2N(C1C)C)N(=O)=O)C=3C=CC=CC3,
P450R2699,463,1003,O=CC(N)CC=1C=2C(=CC=CC2N(C1C)C)C=3C=CN=CC3,O=C(O)C(N)CC=1C=2C(=CC=C(C2N(C1C)C)N(=O)=O)C=3C=CN=CC3,
P450R2695,463,1004,O=CC(N)CC=1C=2C(=CC=CC2N3CCOCC3)N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC=C(C2N(C1C)C)N(=O)=O)N3CCOCC3,
P450R2679,463,1005,O=CC(N)CC=1C=2C(Br)=CC=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(Br)=CC=C(C2N(C1C)C)N(=O)=O,
P450R2675,463,1006,O=CC(N)CC=1C=2C(Cl)=CC=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(Cl)=CC=C(C2N(C1C)C)N(=O)=O,
P450R2671,463,1007,O=CC(N)CC=1C=2C(F)=CC=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(F)=CC=C(C2N(C1C)C)N(=O)=O,
P450R2685,463,1008,O=CC(N)CC=1C=2C(N)=CC=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(N)=CC=C(C2N(C1C)C)N(=O)=O,
P450R2689,463,1009,O=CC(N)CC=1C=2C(O)=CC=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(O)=CC=C(C2N(C1C)C)N(=O)=O,
P450R2681,463,1010,O=CC(N)CC=1C=2C(OC)=CC=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(OC)=CC=C(C2N(C1C)C)N(=O)=O,
P450R2697,463,1011,O=CC(N)CC=1C=2C(SC)=CC=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(SC)=CC=C(C2N(C1C)C)N(=O)=O,
P450R2676,463,1012,O=CC(N)CC=1C=2C=C(Br)C=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC=C(Br)C2N(=O)=O)N(C1C)C,
P450R2666,463,1013,O=CC(N)CC=1C=2C=C(C=CC2N(C1C)C)C,O=C(O)C(N)CC=1C=2C(=CC=C(C2N(=O)=O)C)N(C1C)C,
P450R2692,463,1014,O=CC(N)CC=1C=2C=C(C=CC2N(C1C)C)C3CC3,O=C(O)C(N)CC=1C=2C(=CC=C(C2N(=O)=O)C3CC3)N(C1C)C,
P450R2694,463,1015,O=CC(N)CC=1C=2C=C(C=CC2N(C1C)C)N3CCOCC3,O=C(O)C(N)CC=1C=2C(=CC=C(C2N(=O)=O)N3CCOCC3)N(C1C)C,
P450R2672,463,1016,O=CC(N)CC=1C=2C=C(Cl)C=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC=C(Cl)C2N(=O)=O)N(C1C)C,
P450R2665,463,1017,O=CC(N)CC=1C=2C=C(Cl)C=CC2NC1C,O=C(O)C(N)CC=1C=2C(=CC=C(Cl)C2N(=O)=O)NC1C,
P450R2682,463,1018,O=CC(N)CC=1C=2C=C(N)C=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC=C(N)C2N(=O)=O)N(C1C)C,
P450R2686,463,1019,O=CC(N)CC=1C=2C=C(O)C=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC=C(O)C2N(=O)=O)N(C1C)C,
P450R2680,463,1020,O=CC(N)CC=1C=2C=C(OC)C=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC=C(OC)C2N(=O)=O)N(C1C)C,
P450R2696,463,1021,O=CC(N)CC=1C=2C=C(SC)C=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC=C(SC)C2N(=O)=O)N(C1C)C,
P450R2667,463,1022,O=CC(N)CC=1C=2C=CC(=CC2N(C1C)C)C,O=C(O)C(N)CC=1C=2C(=CC(=CC2N(C1C)C)C)N(=O)=O,
P450R2677,463,1023,O=CC(N)CC=1C=2C=CC(Br)=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC(Br)=CC2N(C1C)C)N(=O)=O,
P450R2673,463,1024,O=CC(N)CC=1C=2C=CC(Cl)=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC(Cl)=CC2N(C1C)C)N(=O)=O,
P450R2669,463,1025,O=CC(N)CC=1C=2C=CC(F)=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC(F)=CC2N(C1C)C)N(=O)=O,
P450R2683,463,1026,O=CC(N)CC=1C=2C=CC(N)=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC(N)=CC2N(C1C)C)N(=O)=O,
P450R2687,463,1027,O=CC(N)CC=1C=2C=CC(O)=CC2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC(O)=CC2N(C1C)C)N(=O)=O,
P450R2678,463,1028,O=CC(N)CC=1C=2C=CC=C(Br)C2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC=C(Br)C2N(C1C)C)N(=O)=O,
P450R2674,463,1029,O=CC(N)CC=1C=2C=CC=C(Cl)C2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC=C(Cl)C2N(C1C)C)N(=O)=O,
P450R2670,463,1030,O=CC(N)CC=1C=2C=CC=C(F)C2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC=C(F)C2N(C1C)C)N(=O)=O,
P450R2684,463,1031,O=CC(N)CC=1C=2C=CC=C(N)C2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC=C(N)C2N(C1C)C)N(=O)=O,
P450R2688,463,1032,O=CC(N)CC=1C=2C=CC=C(O)C2N(C1C)C,O=C(O)C(N)CC=1C=2C(=CC=C(O)C2N(C1C)C)N(=O)=O,
